ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_2100,2018.10.02—2018.10.15,光.年：我们都来自遥远的星系丨AMNUA公教项目,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,N/A,艺术家:** 王昊楠
ID_2101,2018.09.29,亲子活动：“你说我听”艺术家导览+艺术创作|AMNUA公教,公教,工作坊/导览,影像,独立活动,N/A,公共教育,N/A,影像,纯艺术,N/A,线上活动,艺术家:** 王昊楠
ID_2102,2018.09.29,线路丨套路：艺术家王昊楠分享会|AMNUA公教,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,0号展厅,主讲人:** 王昊楠
ID_2103,2018.09.19—2018.10.17,60 年代意大利实验影像艺术家|大银幕-电影与意大利六八|AMNUA《大健 身》现场和文本,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,N/A,作者:xuwu
ID_2104,2018.10.04,每个人都过着自己的生活并积攒自己的记忆,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,N/A,作者:余二
ID_2105,2018.10.07,Dedicate to the love纸品设计系列课程|AMNUA公教项目,公教,工作坊/导览,设计,独立活动,N/A,公共教育,N/A,设计,纯艺术,N/A,公共空间,N/A
ID_2106,2018.10.12—2018.10.30,山高水长 笔墨无尽：张文俊百年艺术作品展 |AMNUA张文俊教授生平回顾篇,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,"4号展厅, 学术报告厅",学术主持:** 李小山; 策划:** 徐轩露
ID_2107,2018.10.08,心理学系列讲座5:打王者荣耀的101种理由 | AMNUA 公教项目,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:** 曲海涛
ID_2108,2018.10.12—2018.10.30,山高水长 笔墨无尽：张文俊百年艺术作品展 |AMNUA张文俊教授艺术之路篇,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,4号展厅,学术主持:** 李小山; 策划:** 徐轩露
ID_2109,2018.10.10—2018.11.13,放映活动排片|大银幕-电影与意大利六八|AMNUA《大健身》现场和文本,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,N/A,N/A
ID_2110,2018.10.09,Outdoor Dreams：景观/室内丨AMNUA公教讲座,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,公共空间,N/A
ID_2111,2018.10.12—2018.10.30,山高水长 笔墨无尽：张文俊百年艺术作品展 |AMNUA展讯,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,"4号展厅, 学术报告厅",学术主持:** 李小山; 策划:** 徐轩露
ID_2112,2018.09.19—2018.10.17,全民观众|大银幕-电影与意大利六八|AMNUA《大健身》现场和文本,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,公共空间,N/A
ID_2113,2018.10.11,“绰绰清影”——南京艺术学院美术馆&amp;江苏省美术馆  馆藏清代仕女画联展,展览,线下展览,综合,独立活动,N/A,艺术展览,群展,综合,跨学科/泛文化,N/A,N/A,主讲人:** 孟晖; 主讲人:** 中国装束复原小组; 主讲人:** 吕少卿; 主讲人:** 阎安
ID_2114,2018.10.11,孟晖：钗头的四季丨AMNUA《绰绰清影》讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,N/A,主讲人:** 孟晖
ID_2115,2018.10.12—2018.10.30,山高水长 笔墨无尽——张文俊百年艺术作品展今日开幕丨AMNUA现场,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,"4号展厅, 学术报告厅",学术主持:** 李小山; 策划:** 徐轩露
ID_2116,2018.09.19—2018.10.17,量山计划2018: 浓雾镇丨AMNUA《大健身》,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,策展人:Wang Yamin王亚敏 Yang Xinjia杨欣嘉 William Fowler威廉·弗勒 WUXU WUXU研究项目 Qu Jun曲俊 Liu Ting 刘婷; 策划:Liu Ting刘婷; 出品人:Li Xiaoshan李小山
ID_2117,2018.10.13,『动物世界的奇妙历险』  自然与艺术结合的插画课程丨AMNUA公共教育项目,公教,工作坊/导览,素描,独立活动,N/A,公共教育,N/A,素描,纯艺术,N/A,N/A,N/A
ID_2118,2018.10.20—2018.11.02,张权个人项目：游乐园丨AMNUA零方案,公教,工作坊/导览,综合,系列活动,零方案,公共教育,N/A,综合,跨学科/泛文化,N/A,0号展厅 (自动填充),策展人:** 林书传
ID_2119,2018.10.16,死了都要被逼婚：“冥婚”的商品性丨AMNUA公教项目人类学讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:邓国基; 主讲人:** 邓国基
ID_2120,2018.10.10—2018.11.13,放映排片 | 大银幕-电影与意大利六八 | 《AMNUA大健身》活动,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,N/A,N/A
ID_2122,2018.10.18,“绰绰清影”馆藏清代仕女画联展今日开幕（文末有彩蛋）丨AMNUA现场,展览,线下展览,综合,独立活动,N/A,艺术展览,群展,综合,跨学科/泛文化,N/A,N/A,主讲人:** 孟晖; 主讲人:** 中国装束复原小组; 主讲人:** 吕少卿; 主讲人:** 阎安; 主讲人:** 孟晖
ID_2123,2018.09.19—2018.10.17,现场 | 拇指鬼畜，数据疯魔 | AMNUA《大健身》文本,艺术现场,演出/活动,油画,独立活动,N/A,艺术现场,N/A,油画,纯艺术,N/A,线上活动,N/A
ID_2124,2018.10.20—2018.11.02,张权个人项目：《游乐园》明日开园丨AMNUA零方案,公教,工作坊/导览,综合,系列活动,零方案,公共教育,N/A,综合,跨学科/泛文化,N/A,0号展厅 (自动填充),策展人:** 林书传
ID_2125,2018.09.19—2018.10.17,现场 | THIS IS NOW 此时彼刻 @ AMNUA Project International 丨大健身,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,N/A,N/A
ID_2126,2018.10.23,一分钟，遇见未来丨AMNUA展讯,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,策展人:** Julia van Mourik、陈瑞; 策展人:** 陈正、徐轩露
ID_2127,2018.09.19—2018.10.17,MTV的神秘之源 -《此时彼刻》放映谈话@AMNUA Project International丨AMNUA《大健身》,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,N/A,嘉宾:**
ID_2128,2018.10.24,游 乐 园  x  大 作 战丨AMNUA公教,公教,工作坊/导览,综合,独立活动,N/A,公共教育,N/A,综合,跨学科/泛文化,N/A,公共空间,N/A
ID_2129,2018.10.25,一分钟：你如何遇见未来？丨AMNUA展讯,展览,线上展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,线上活动,策展人:** Julia van Mourik、陈瑞; 策展人:** 陈正、徐轩露
ID_2130,2018.10.25,古画中走出来的时尚icon丨AMNUA《绰绰清影》系列讲座,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,N/A,主讲人:中国装束复原小组; 主讲人:** 中国装束复原小组; 主讲人:** 孟晖; 主讲人:中国装束复原小组**; 主讲人:** 吕少卿; 主讲人:** 阎安
ID_2131,2018.10.26,一分钟，二十年！一分钟影像二十周年特展开幕丨AMNUA现场,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,策展人:** Julia van Mourik、陈瑞; 策展人:** 陈正、徐轩露
ID_2132,2018.10.15—2018.11.30,AM实验空间项目第一回：视觉的散步Visually Roam   |   AMNUA 展讯,展览,线下展览,素描,独立活动,N/A,艺术展览,N/A,素描,纯艺术,N/A,线上活动,策划:** 徐轩露
ID_2133,2018.10.26,来不了复原小组现场？没关系，直播送上丨AMNUA《绰绰清影》系列讲座,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,线上活动,主讲人:** 中国装束复原小组; 主讲人:** 孟晖; 主讲人:中国装束复原小组**; 主讲人:** 吕少卿; 主讲人:** 阎安
ID_2134,2018.09.19—2018.10.17,铄石之年|大银幕-电影与意大利六八|AMNUA国际计划之《大健身》现场和文本,艺术现场,演出/活动,综合,独立活动,N/A,艺术现场,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_2135,2018.10.27,跟着大师名作开启新课程，11月也要安排得精彩有趣丨AMNUA KIDS,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,N/A
ID_2136,2018.10.29,谢天笑 音乐分享会丨AMNUA LIVE,其他,N/A,音乐,独立活动,N/A,其他,N/A,音乐,纯艺术,N/A,线上活动,策划:** 宣文陵 徐轩露
ID_2137,2018.10.29,疯狂万圣节丨AMNUA cafe,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,艺术家:** 周密 李佳杨 VIBEC 陆大年 李陈健 郭志成 幕斯
ID_2138,2018.11.04—2018.11.24,迷走山水——周啸虎个展丨AMNUA展讯,展览,线下展览,油画,独立活动,N/A,艺术展览,个展,油画,纯艺术,N/A,N/A,"策展人:** 郑闻,徐轩露"
ID_2139,2018.10.31,中国古典仕女画的发展流变及审美文化丨AMNUA《绰绰清影》系列讲座,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:吕少卿; 主讲人:** 吕少卿; 主讲人:** 孟晖; 主讲人:中国装束复原小组; 主讲人:** 吕少卿; 主讲人:** 阎安
ID_2140,2018.09.19—2018.10.17,一个“求忘记”的怪展览丨AMNUA展评,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,线上活动,作者:刘婷
ID_2141,2018.11.02,Dedicate to the love服装设计系列成人课程|AMNUA公教项目,公教,工作坊/导览,设计,独立活动,N/A,公共教育,N/A,设计,纯艺术,N/A,公共空间,N/A
ID_2142,2018.11.04—2018.11.24,郑闻谈周啸虎：从迷走山水到以物观物丨AMNUA,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,线上活动,策展人:郑闻、徐轩露; 策展人:** 郑闻、徐轩露
ID_2143,2018.11.04—2018.11.24,《迷走山水：周啸虎个展》昨日开幕丨AMNUA 现场,展览,线下展览,综合,独立活动,N/A,艺术展览,个展,综合,跨学科/泛文化,N/A,线上活动,策展人:** 郑闻、徐轩露
ID_2144,2018.11.04—2018.11.08,“元本——设计语境下的儿童绘画实验”开幕|AMNUA现场,艺术现场,演出/活动,设计,独立活动,N/A,艺术现场,N/A,设计,纯艺术,N/A,1号展厅,策展人:** 萨兴联、姚翔宇; 策展人:萨兴联
ID_2145,2018.11.06,亲密无能：当代社会的杰作与缺憾丨AMNUA 公教项目 心理学讲座6,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:** 成颢
ID_2146,2018.11.07,皇上，你究竟想要什么样的女人？丨AMNUA《绰绰清影》系列讲座,讲座,专题讲座,油画,独立活动,N/A,学术讲座,N/A,油画,纯艺术,N/A,N/A,主讲人:** 阎安; 主讲人:** 孟晖; 主讲人:中国装束复原小组; 主讲人:** 吕少卿; 主讲人:** 阎安
ID_2147,2018.11.08,AM实验空间项目第二回：思辨一切 SPECULATIVE  EVERYTHING | AMNUA 展讯,展览,线下展览,设计,独立活动,N/A,艺术展览,N/A,设计,纯艺术,N/A,线上活动,策划:** 徐轩露
ID_2148,2018.11.14—2018.11.29,无名城市——2000年后的德国影像艺术丨AMNUA 展讯,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,公共空间,策展人:** 马文，陈瑞; 主讲人:** 霍斯特·鲍尔; 艺术家:** 霍斯特·鲍尔，多罗特阿·卡尔&克劳迪娅·赖歇，哈伦·法罗基，古斯塔夫·哈莫斯&卡佳·普拉切克，丹尼尔·科特&康斯坦扎·费舍贝克，阿明·林克，比约恩·梅尔胡斯，桑德拉·谢弗，麦吉·施耐德，索尔马兹·沙巴兹，克莱门斯·冯·魏德迈，弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特; 艺术家:** 霍斯特·鲍尔，多罗特阿·卡尔&克劳迪娅·赖歇，哈伦·法罗基，古斯塔夫·哈莫斯&卡佳·普拉切克，丹尼尔·科特&康斯坦扎·费舍贝克，阿明·林克，比约恩·梅尔胡斯，桑德拉·谢弗，麦吉·施耐德，索尔马兹·沙巴兹，克莱门斯·冯·魏德迈，弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特
ID_2150,2018.11.14—2018.11.29,明天的“无名城市”以何命名？丨AMNUA展讯,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,公共空间,策展人:** 马文，陈瑞; 主讲人:** 霍斯特·鲍尔; 艺术家:** 霍斯特·鲍尔，多罗特阿·卡尔&克劳迪娅·赖歇，哈伦·法罗基，古斯塔夫·哈莫斯&卡佳·普拉切克，丹尼尔·科特&康斯坦扎·费舍贝克，阿明·林克，比约恩·梅尔胡斯，桑德拉·谢弗，麦吉·施耐德，索尔马兹·沙巴兹，克莱门斯·冯·魏德迈，弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特; 艺术家:** 霍斯特·鲍尔，多罗特阿·卡尔&克劳迪娅·赖歇，哈伦·法罗基，古斯塔夫·哈莫斯&卡佳·普拉切克，丹尼尔·科特&康斯坦扎·费舍贝克，阿明·林克，比约恩·梅尔胡斯，桑德拉·谢弗，麦吉·施耐德，索尔马兹·沙巴兹，克莱门斯·冯·魏德迈，弗洛里安·泽方&亚历山大·施莫格&丽莎·施密特-科里内特
ID_2151,2018.11.15,《无名城市》正式开幕丨AMNUA现场,艺术现场,演出/活动,影像,独立活动,N/A,艺术现场,N/A,影像,纯艺术,N/A,公共空间,主讲人:霍斯特·鲍尔
﻿ID,活动时间,活动名称,活动职能,表现形式,学科媒介,活动组织类型,系列标签,活动性质1,活动性质2,活动性质3,活动领域,活动主题标签,活动地点,策划人
ID_2152,2018.11.18,影像是人体的保鲜膜，而人体早已走在腐烂的路上丨AMNUA展评,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,作者:刘婷
ID_2153,2018.11.20,工业设计：从南艺到萨凡纳 | AMNUA 公教项目 设计讲座,讲座,专题讲座,设计,独立活动,N/A,学术讲座,N/A,设计,纯艺术,N/A,学术报告厅,主讲人:马文超; 主讲人:马文超**
ID_2154,2018.11.04—2018.11.24,真理的造假技术丨AMNUA展评,展览,线下展览,装置,独立活动,N/A,艺术展览,N/A,装置,纯艺术,N/A,N/A,策展人:** 郑闻、徐轩露; 作者:杨文默
ID_2155,2018.11.22—2018.11.27,Circus-The Greatest Show丨AMNUA公教项目,公教,工作坊/导览,设计,独立活动,N/A,公共教育,N/A,设计,纯艺术,N/A,公共空间,主讲人:** Jacoo Sun孙东旭; 主讲人:** Redhotstyle赤热
ID_2156,2018.11.22,猎头与文明：人类历史上对头颅的迷恋丨AMNUA公教项目人类学讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:张经纬; 主讲人:** 张经纬
ID_2157,2018.11.24,RE-work in progress | AMNUA 身体剧场,艺术现场,演出/活动,雕塑,独立活动,N/A,艺术现场,N/A,雕塑,纯艺术,N/A,N/A,N/A
ID_2158,N/A,RE-work in progress#2018.11.27记录 | AMNUA 身体剧场,艺术现场,演出/活动,剧场,独立活动,N/A,艺术现场,N/A,剧场,纯艺术,N/A,N/A,N/A
ID_2159,N/A,RE-work in progress#2018.11.28记录 | AMNUA 身体剧场,艺术现场,演出/活动,剧场,独立活动,N/A,艺术现场,N/A,剧场,纯艺术,N/A,N/A,艺术家:吴卉，俞亚男，唐果，张聪斌，彭汨，谭远波
ID_2160,2018.03.40—2018.05.00,RE-work in progress#2018.11.29记录 | AMNUA 身体剧场,艺术现场,演出/活动,剧场,独立活动,N/A,艺术现场,N/A,剧场,纯艺术,N/A,N/A,N/A
ID_2161,N/A,RE-work in progress#2018.11.30记录 | AMNUA 身体剧场,艺术现场,演出/活动,剧场,独立活动,N/A,艺术现场,N/A,剧场,纯艺术,N/A,N/A,N/A
ID_2162,N/A,RE-work in progress#2018.12.01记录 | AMNUA 身体剧场,艺术现场,演出/活动,剧场,独立活动,N/A,艺术现场,N/A,剧场,纯艺术,N/A,公共空间,N/A
ID_2163,2018.12.08—2018.12.15,新出土历代散佚碑刻巡展 | 南京站,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_2164,2018.12.05,素食主义——晏家峪纪事丨AMNUA展讯,展览,线下展览,版画,独立活动,N/A,艺术展览,N/A,版画,纯艺术,N/A,N/A,策展人:** 陈瑞; 艺术家:** 王秀兰、张雷、张子贵
ID_2165,2018.12.06,“种族”：想象、误读与事实丨AMNUA公教项目人类学讲座,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:** 范可
ID_2166,2018.12.07,深圳会成为一座艺术之都吗？丨AMNUA看展览,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,作者:Vinci
ID_2167,2018.12.08,圣诞前夕，一场狂欢式释放，你来不来？丨AMNUA LIVE,其他,N/A,综合,独立活动,N/A,其他,N/A,综合,跨学科/泛文化,N/A,学术报告厅,艺术家:** 何为
ID_2168,2018.12.11,AMNUA公教 | 遗产与再造：郑闻对话艺术家徐累&amp;汤国,讲座,专题讲座,剧场,独立活动,N/A,学术讲座,N/A,剧场,纯艺术,N/A,学术报告厅,N/A
ID_2169,2018.12.15—2019.01.16,滚动中的雪球·南京丨AMNUA展讯,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:** 陈瑞、李梅兰; 艺术家:**; 艺术家:**
ID_2170,2018.12.12,探索童话世界| AMNUA 公教项目 心理学讲座7,讲座,专题讲座,综合,独立活动,N/A,学术讲座,N/A,综合,跨学科/泛文化,N/A,公共空间,主讲人:** 赵中
ID_2171,2018.12.15—2019.01.16,《滚动的雪球》策展人问答丨AMNUA  Q&amp;A,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:** 陈瑞、李梅兰; 艺术家:**; 艺术家:**
ID_2172,2018.12.14,新媒体时代的感官体验时空营造丨AMNUA公教,公教,工作坊/导览,雕塑,独立活动,N/A,公共教育,N/A,雕塑,纯艺术,N/A,学术报告厅,艺术家:何为
ID_2173,2018.12.15—2019.01.16,滚动中的雪球·南京——国际当代艺术展今日开幕丨AMNUA现场,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,策展人:** 陈瑞、李梅兰; 艺术家:**; 艺术家:**
ID_2174,2018.12.17,这是一封来自AMNUA Kids的圣诞邀请,其他,N/A,油画,独立活动,N/A,其他,N/A,油画,纯艺术,N/A,N/A,N/A
ID_2175,2018.12.18,四分钟可以干嘛？有的人过完了一生丨AMNUA Video,其他,N/A,影像,独立活动,N/A,其他,N/A,影像,纯艺术,N/A,N/A,N/A
ID_2176,2018.12.19,《星星》李莹个人项目丨AMNUA展讯,展览,线下展览,综合,独立活动,N/A,艺术展览,N/A,综合,跨学科/泛文化,N/A,N/A,N/A
ID_2177,2018.12.22—2019.01.02,AM实验空间项目:&lt;无定&gt;徐一一 个人项目丨AMNUA展讯,展览,线下展览,影像,独立活动,N/A,艺术展览,N/A,影像,纯艺术,N/A,N/A,策划:**
