ID,Label,Type
ID_0952,AMNUA讨论丨保护展品，需要的是持久、长远的艺术熏陶和文艺教化,活动
ID_0953,AMNUA展讯丨大江东去：汤国2015个展,活动
PERSON_吴亮,吴亮,人物
ID_0954,AMNUA调研丨设计学：女性设计研究,活动
ID_0955,AMNUA端午节日特刊丨沙拉正当季 端午聚餐新吃法,活动
PERSON_HM,HM,人物
ID_0956,AMNUA端午节日特刊丨屈原是GAY？你在逗我？,活动
PERSON_明白学堂,明白学堂,人物
ID_0957,AMNUA端午节日特刊丨民俗学家手把手教你端午怎么过？,活动
PERSON_戴望云,戴望云,人物
ID_0958,AMNUA端午节日特刊丨你听说过西红柿炒鸡蛋盖浇粽吗。。。,活动
PERSON_小宽,小宽,人物
ID_0959,AMNUA父亲节专刊丨爸爸，父亲节快乐！,活动
PERSON_特雷西胡,特雷西胡,人物
ID_0960,AMNUA父亲节专刊丨从社会学视角看“爸爸去哪儿”,活动
PERSON_徐安琪,徐安琪,人物
ID_0961,AMNUA父亲节专刊丨常读常新的《傅雷家书》,活动
ID_0962,AMNUA访谈丨毕业展的背后：传媒学院对当下环境的新态度,活动
ID_0963,AMNUA艺评丨致汤国：一声歌已釂金觞,活动
ID_0964,AMNUA观点丨徐乔斯：为什么要她动起来,活动
ID_0965,AMNUA课堂丨从绘画作品中理解现实主义,活动
PERSON_积木摇,积木摇,人物
ID_0966,AMNUA毕业生丨高职孙寅奇：钱不重要，有能力必然赚钱,活动
ID_0967,AMNUA艺评丨吴亮：大江东去与无名氏的归来,活动
ID_0968,AMNUA观点丨徐乔斯：人人都是批评家,活动
ID_0969,AMNUA资讯丨《大江东去：汤国个展》昨日开幕,活动
ID_0970,AMNUA英语角,活动
ID_0971,AMNUA设计月丨德国设计展：新的旧物•处于传统与革新张力关系中的设计,活动
PERSON_福尔克·阿尔布斯教授（Prof.,福尔克·阿尔布斯教授（Prof.,人物
ID_0972,AMNUA艺评丨董文胜《无始无终》：装饰无罪，美学有理,活动
ID_0973,AMNUA热点丨彩虹旗飘扬，前进还是后退？,活动
ID_0974,AMNUA热点丨陈丹青：我们远远不了解人性,活动
ID_0975,AMNUA热点丨简明美国同性恋艺术史,活动
ID_0976,AMNUA访谈丨高职院长郑春泉：要多元、真实地反映教学成果中的不完善,活动
ID_0977,AMNUA建党节专题丨中国当代时尚正能量,活动
ID_0978,AMNUA设计月丨德国设计展“新的旧物”参展征集正式启动,活动
ID_0979,AMNUA访谈丨对话汤国：江南style,活动
ID_0980,AMNUA话题丨如何区分当代艺术与幼儿涂鸦？,活动
ID_0981,AMNUA观点丨不是每一个展览都需要策展人,活动
ID_0982,AMNUA观点丨那些大牌艺术家的个展，是否还需要策展人？,活动
PERSON_刘倩,刘倩,人物
ID_0983,AMNUA杂谈丨意大利插画师Philip Giordano：古怪的气息,活动
PERSON_插画师,插画师,人物
ID_0984,AMNUA杂谈丨20世纪最富远见的女收藏家，一边和艺术家们谈情说爱，一边在床上激烈地讨价还价,活动
PERSON_何蒨,何蒨,人物
ID_0985,AMNUA科普丨作为一个美术馆，除了拼艺术，拼学术，更得拼技术,活动
ID_0986,AMNUA科普丨国内外美术馆（博物馆）数字化发展现状：一句话，看看人家,活动
PERSON_徐轩露,徐轩露,人物
ID_0987,AMNUA复调专题丨拍摄日志：去往五仙桥的路要怎么走？,活动
ID_0988,AMNUA艺术城市丨今天下午三点，南洋老咖啡不见不散,活动
ID_0989,AMNUA观点丨看那群背对观众的策展人,活动
PERSON_文夏,文夏,人物
ID_0990,AMNUA杂谈丨西蒙娜•波伏娃：女人的情感,活动
ID_0991,AMNUA艺术城市丨第一期：实验影像于现实社会下的探索,活动
ID_0992,AMNUA科普丨科技，让艺术不朽•美术馆数字化的社会功能与必要性,活动
ID_0993,AMNUA展讯丨从最美的书到最美的展•朱赢椿个展将亮相南艺美术馆,活动
ID_0994,AMNUA杂谈丨乱入名画的小黄人，毫无违和感,活动
ID_0995,AMNUA书籍推荐丨纸的末日即将来临？,活动
ID_0996,AMNUA复调专题丨陈侗：我不关心生态问题，我只做土壤,活动
ID_0997,AMNUA盘点丨中国十大民营美术馆,活动
ID_0998,AMNUA杂谈丨一个保姆和她的15万张照片，惊艳了全世界,活动
ID_0999,AMNUA游记丨一座属于诗歌的城市,活动
PERSON_杭佳,杭佳,人物
ID_1000,AMNUA访谈丨 李小山：我们像沉迷电玩游戏一样不知疲倦,活动
ID_1001,AMNUA大家丨蔡国强祭文：懂事起就怕奶奶死去……,活动
ID_1002,AMNUA杂谈丨拔牙，一个古典绘画中常常出现的逗逼场景,活动
PERSON_杨震,杨震,人物
ID_1003,AMNUA杂谈丨唯美装置艺术家，将梦境化为现实,活动
ID_1004,AMNUA杂谈丨城会玩：男女关系的全新组合,活动
ID_1005,AMNUA复调专题 \,活动
ID_1006,AMNUA微信美术馆丨第一回•童心童画,活动
ID_1007,AMNUA资讯丨南艺美术馆入选上半年“最引人瞩目的十家美术馆”，下半年继续惊喜不断,活动
PERSON_叶甫纳,叶甫纳,人物
ID_1008,AMNUA杂谈丨毕加索：我用一生来学习像孩子一样画画,活动
ID_1009,“AMNUA德国之域”入选“上半年最愿停留的十大展览”,活动
ID_1010,AMNUA杂谈丨最浪漫借口：再有人嫌你房间乱，就给他们看【大艺术家的工作室】,活动
ID_1011,【活动报名】AMNUA艺术城市第二期！限额预约报名中,活动
ID_1012,AMNUA复调专题 \,活动
ID_1013,AMNUA对谈丨郑闻&amp;《艺术品投资》：五百年后 你在哪里,活动
ID_1014,AMNUA复调专题 \,活动
ID_1015,AMNUA公开课 \,活动
ID_1016,AMNUA公开课 \,活动
ID_1017,互推丨压箱底的好物，一般人我不告诉他！,活动
ID_1018,AMNUA复调专题丨阵中叫阵：我们不是珠三角的过客（二）,活动
ID_1019,AMNUA研究所丨艺术家们的维特根斯坦,活动
ID_1020,AMNUA复调专题丨张颂仁：我不可能活这么久，所以不想这么远,活动
ID_1021,AMNUA杂谈丨今天中元节，我们从《牡丹亭》聊聊”鬼文化“,活动
ID_1022,AMNUA公开课丨性别关注：女性主义艺术史研究的新阶段,活动
PERSON_李建群,李建群,人物
ID_1023,AMNUA研究所丨如果我是女人，我乐意与艺术家交朋友，但决不嫁给他,活动
ID_1024,AMNUA杂谈丨他者身份的珠三角,活动
PERSON_刘珩,刘珩,人物
ID_1025,AMNUA零方案丨双飞就是诗人的绝境逢生▪上善若水 诗歌朗诵及素食品鉴会,活动
PERSON_双飞艺术中心,双飞艺术中心,人物
ID_1026,AMNUA杂谈丨国之大事，在祀与戎：中国历朝阅兵图,活动
ID_1027,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【上】,活动
ID_1028,AMNUA杂谈丨成人填色书《秘密花园》刷屏朋友圈 为什么这么火？,活动
ID_1029,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【中】,活动
ID_1030,AMNUA艺术城市丨独角戏《女仆》9月亮相南艺美术馆,活动
PERSON_黄沁潇,黄沁潇,人物
ID_1031,AMNUA公开课丨被遮蔽的历史：拉斐尔前派女艺术家研究(上）,活动
ID_1032,“欲艺”何在？ 探寻女性身体的时尚解码丨AMNUA公教讲座,活动
ID_1033,刺青：一场疼痛却华丽的成人礼丨AMNUA杂谈,活动
ID_1034,教师节，还发愁给老师送什么礼物吗丨AMNUA观点,活动
ID_1035,六指卫星：怀揣着乐队梦想的胶片摄影师丨AMNUA访谈,活动
ID_1036,AMNUA公开课丨被遮蔽的历史：拉斐尔前派女艺术家研究(下）,活动
ID_1037,胡巴来了▪揭秘《捉妖记》视效制作的成功基因丨AMNUA公教讲座,活动
ID_1038,AMNUA复调专题丨阵中叫阵：珠三角，想说爱你不容易 【下】,活动
ID_1039,得了拖延症还有药治吗丨AMNUA公教讲座,活动
ID_1040,24：许翔实验影像展丨AMNUA影像档案,活动
PERSON_许翔,许翔,人物
ID_1041,美国队长、变形金刚、碟中谍等大片的特效团队Base FX要来南艺啦丨AMNUA公教讲座,活动
ID_1042,衔接个体的真实与荒谬——24 ：许翔实验影像展丨AMNUA影像档案,活动
ID_1043,陈海贤：人人都有，却压根没有的拖延症丨AMNUA观点,活动
ID_1044,1分钟1百万美元，电影特效为何这么贵？AMNUA公教为你揭秘,活动
ID_1045,AMNUA设计月之德国设计展：新的旧物•处于传统与革新张力关系中的设计,活动
ID_1046,AMNUA色彩实验室&amp;艺术城市计划·剧艺·《女仆》主创见面会,活动
PERSON_周隽,周隽,人物
PERSON_南京艺术学院影视学院影视中心副主任,南京艺术学院影视学院影视中心副主任,人物
PERSON_副教授,副教授,人物
PERSON_《女仆》主创,《女仆》主创,人物
ID_1047,虫先生+朱赢椿=？最美图书作者这次不做书？丨AMNUA展讯,活动
ID_1048,AMNUA微信美术馆｜“设计咖”系列,活动
ID_1049,吴高钟个展《家》丨AMNUA展讯,活动
PERSON_栗宪庭,栗宪庭,人物
ID_1050,侯孝贤《海上花》道具讲解：有用的只是陈设，没用的才是生活的痕迹丨AMNUA杂谈,活动
PERSON_蚕宝宝,蚕宝宝,人物
ID_1051,AMNUA微信美术馆丨“设计咖”系类之肖像展,活动
ID_1052,AMNUA设计月丨 物自体：当代艺术的材料学与再设计,活动
PERSON_胡任乂,胡任乂,人物
PERSON_廖斐,廖斐,人物
PERSON_陆新建,陆新建,人物
PERSON_玛雅·克莱默,玛雅·克莱默,人物
PERSON_苏上舟,苏上舟,人物
PERSON_谭勋,谭勋,人物
PERSON_杨光,杨光,人物
PERSON_杨牧石,杨牧石,人物
PERSON_王长明,王长明,人物
ID_1053,物自体：一场物与材料的冒险丨AMNUA设计月,活动
ID_1054,2015.09.2515:00，南艺美术馆四大设计展同时开幕，视觉盛宴等你来！丨AMNUA展讯,活动
PERSON_徐旻培,徐旻培,人物
PERSON_乔爽,乔爽,人物
ID_1055,“新的旧物”延伸讲座《远不止功能主义：有关当代产品设计的思考》丨AMNUA设计月,活动
ID_1056,对生命存在意义的思考▪24：许翔实验影像展丨AMNUA影像档案,活动
ID_1057,恋爱指南：遇不上Mr.Right还是爱无能？丨AMNUA公教讲座,活动
ID_1058,感受传统，点盏灯儿过中秋：AMNUA少儿公教,活动
PERSON_张婷婷,张婷婷,人物
ID_1059,AMNUA设计月丨展览现场抢先看,活动
ID_1060,南艺美术馆携手Uber，设计月期间请你免费乘车看展！,活动
ID_1061,AMNUA设计月盛大开幕，精彩刚刚开始,活动
ID_1062,找到爱的正确方式丨AMNUA公教讲座,活动
ID_1063,蔡志忠作品展《无色界》丨AMNUA展讯,活动
ID_1064,2015.09.30，《虫先生+朱赢椿》展等你来！（文末有福利，送朱赢椿签名书）丨ANMAU设计月,活动
ID_1065,“新的旧物”策展人导览+“妆花”实验舞蹈视频抢先看丨AMNUA设计月,活动
ID_1066,《虫先生+朱赢椿》开幕，虫虫攻占南艺美术馆丨AMNUA设计月,活动
ID_1067,“你的模样”肖像作品征集，赢取免费饮品丨AMNUA微信美术馆,活动
ID_1068,南艺美术馆史上最丰富国庆档，六大展览等你来！,活动
ID_1069,观众怎么看？《虫先生+朱赢椿》留言精选丨AMNUA观点,活动
ID_1070,AMNUA公开课丨弗里达艺术沉浮的启示,活动
ID_1071,重要的事情说三遍，这是第二遍丨AMNUA微信美术馆》,活动
ID_1072,“捉妖”不易，比特效更闪耀的是艺术人的认真态度丨AMNUA公教回顾,活动
ID_1073,《从〈虫字旁〉到〈虫先生〉》——看小虫们的惊心动魄丨AMNUA讲座,活动
ID_1074,搞笑诺贝尔奖见证科学自黑二十五载,活动
PERSON_拉塞尔,拉塞尔,人物
ID_1075,《女仆》主创访谈：南京戏剧市场是一片孤岛，我们相拥取暖丨AMNUA访谈,活动
ID_1076,魔性而情怀、设计力满满的展览▪HOLY CRAP！怪力商店丨AMNUA设计月,活动
ID_1077,重要的事情说三遍，这是第三遍丨AMNUA微信美术馆》,活动
ID_1078,朱赢椿：《从〈虫字旁〉到〈虫先生〉》丨AMNUA公教讲座,活动
ID_1079,[物自体] 杨光：工业化与新雕塑材料的种种可能丨AMNUA设计月,活动
ID_1080,“新的旧物”展览公教系列活动“马里奥的房间”丨AMNUA公教,活动
ID_1081,怀旧的未来：当代青年物品设计联展明日15:00开幕｜AMNUA展讯,活动
PERSON_马文,马文,人物
ID_1082,希望大家看见虫子，不再是踩一脚，而是say个hi丨AMNUA讲座回顾,活动
ID_1083,[物自体] 谭勋：日常物与山水、历史的冲撞丨AMNUA设计月,活动
ID_1084,“怀旧的未来”&amp;“怪力商店”开幕，AMNUA设计月火力全开,活动
ID_1085,[物自体] 玛雅·克莱默：虎头的瓦解丨AMNUA设计月,活动
ID_1086,谷文达：以策略对待在地性，是走下坡路（上）丨AMNUA访谈,活动
ID_1087,玩咖来袭：少年字述 ×欧阳应霁（文末有福利，送欧阳应霁签名书）丨AMNUA公教,活动
ID_1088,[物自体] 陆新建：俯瞰一座城市的点、线、圈丨AMNUA设计月,活动
ID_1089,少儿微剧团▪hello虫先生丨AMNUA“虫先生+朱赢椿”展览公教活动（二）,活动
ID_1090,2015第四届中国独立动画电影论坛明日开幕,活动
PERSON_薛峰,薛峰,人物
ID_1091,倒计时两天！饮品券不抢就没啦！“你的模样”征集竞赛进入最后两天,活动
ID_1092,朴素之善和悦目之美：手织布工作坊课程丨AMNUA公教,活动
ID_1093,“设计咖”系列之肖像主题访谈｜ANMNUA微信美术馆,活动
ID_1094,[物自体] 廖斐：创造运动的初始条件，然后让它自己发生丨AMNUA设计月,活动
ID_1095,谷文达：以策略对待在地性，是走下坡路（下）丨AMNUA访谈,活动
ID_1096,欧阳应霁：自述料理世界中的文字趣味丨AMNUA公教讲座,活动
ID_1097,电子实验音乐《虫鸣》+“虫先生”艺术家导览丨AMNU公教,活动
ID_1098,[物自体] 王长明：混杂、冲突和纠结的比喻丨AMNUA设计月,活动
ID_1099,​“你的模样”肖像作品征集竞赛获奖结果公布丨AMNUA微信美术馆,活动
ID_1100,樊林：你哪有女性主义艺术色彩？你就一家庭主妇（上）丨AMNUA复调专题,活动
ID_1101,[物自体] 杨牧石：将身体感知融入材料丨AMNUA设计月,活动
ID_1102,樊林：你哪有女性主义艺术色彩？你就一家庭主妇（下）丨AMNUA复调专题,活动
ID_1103,[物自体] 苏上舟：消解传统绘画技巧和图式对艺术的干扰丨AMNUA设计月,活动
ID_1104,风沙星辰和《小王子》：被遮蔽的圣·艾克絮佩里丨AMNUA公教讲座,活动
PERSON_1973年生,1973年生,人物
PERSON_浙江乐清人,浙江乐清人,人物
ID_1105,邓箭今：我要换成另一个脑袋才能给你们上课丨AMNUA复调专题,活动
ID_1106,[物自体] 胡任乂：“忏悔”是一个让我们互相交流的借口丨AMNUA设计月,活动
ID_1107,三高丨AMNUA零方案,活动
PERSON_李泊岩,李泊岩,人物
PERSON_高露迪,高露迪,人物
PERSON_高岩,高岩,人物
PERSON_高宇,高宇,人物
ID_1108,[物自体] 王超：用拥挤繁杂的水墨符号呈现内心景象丨AMNUA设计月,活动
ID_1109,《复调3》2015.10.30狂欢启动，策展人开始说相声了丨AMNUA展讯,活动
ID_1110,黄荭：请你，听我讲小王子的故事丨AMANUA杂谈,活动
ID_1111,美术馆万圣轰趴回归，小南瓜已到货，刻好还能换啤酒丨AMNUA,活动
ID_1112,徐坦：广州真的不养当代艺术吗？丨AMNUA复调专题,活动
ID_1113,冯原：只有你加入飞机帮之后，你才能够颠覆飞机帮丨AMNUA复调专题,活动
ID_1114,三高之《三高传》丨AMNUA零方案第十四回,活动
